cliente_id,data_pagamento,valor_pago
3876,2026-02-28 21:49:12.867612,4668.3
943,2025-12-07 21:49:12.868440,1018.9
7677,2025-12-04 21:49:12.868444,1617.34
3743,2026-01-01 21:49:12.868393,1535.11
1443,2025-12-26 21:49:12.868403,1794.9
2343,2026-02-04 21:49:12.867692,3083.55
8353,2026-02-28 21:49:12.867612,5719.49
1229,2025-12-04 21:49:12.868444,3097.39
3553,2025-12-19 21:49:12.868419,1957.65
3248,2025-12-24 21:49:12.868408,6162.94
7568,2025-12-18 21:49:12.868422,3229.25
8803,2025-12-19 21:49:12.868419,1825.53
5991,2025-12-15 21:49:12.868430,2469.26
6404,2026-02-14 21:49:12.867668,3255.83
6620,2026-01-07 21:49:12.868385,1695.82
9643,2025-12-19 21:49:12.868419,2846.59
1914,2026-01-22 21:49:12.868350,2628.0
6111,2026-01-22 21:49:12.868350,5820.59
1809,2026-02-13 21:49:12.867671,2968.25
1233,2025-12-13 21:49:12.868433,6619.04
4859,2026-01-13 21:49:12.868371,11630.99
7555,2026-01-17 21:49:12.868362,851.21
2637,2026-02-25 21:49:12.867628,12174.41
6788,2026-01-13 21:49:12.868371,1672.87
7827,2025-12-30 21:49:12.868396,5379.23
3091,2026-01-08 21:49:12.868383,2285.95
4445,2026-02-14 21:49:12.867668,2122.41
2354,2025-12-12 21:49:12.868434,9753.57
8557,2026-02-25 21:49:12.867628,2679.84
1327,2026-01-24 21:49:12.868347,5148.06
1270,2025-12-21 21:49:12.868415,1907.85
4694,2025-12-21 21:49:12.868415,2789.68
3521,2026-02-19 21:49:12.867653,3429.15
8764,2026-01-11 21:49:12.868375,4201.72
3535,2025-12-12 21:49:12.868434,2882.82
4851,2026-02-15 21:49:12.867665,4529.25
2138,2026-02-24 21:49:12.867630,1521.85
621,2025-12-07 21:49:12.868440,2158.15
1556,2026-02-18 21:49:12.867658,2164.04
6008,2025-12-11 21:49:12.868435,3213.03
988,2026-02-02 21:49:12.867696,1595.69
3964,2026-02-09 21:49:12.867679,1861.82
591,2026-01-08 21:49:12.868383,3556.42
225,2026-01-31 21:49:12.868333,2682.39
6071,2026-01-07 21:49:12.868385,4075.05
358,2026-02-22 21:49:12.867636,1189.2
3577,2026-01-05 21:49:12.868388,5021.54
1847,2026-02-22 21:49:12.867636,2787.8
9395,2026-02-13 21:49:12.867671,3357.54
5956,2026-01-10 21:49:12.868378,1383.05
7554,2026-01-13 21:49:12.868371,1503.95
3366,2025-12-03 21:49:12.868445,1032.41
1995,2026-02-16 21:49:12.867663,2132.64
6688,2025-12-12 21:49:12.868434,2542.62
964,2026-02-18 21:49:12.867658,3213.51
2705,2026-02-01 21:49:12.867714,601.3
7237,2026-02-04 21:49:12.867692,2343.43
2070,2025-12-25 21:49:12.868406,3547.47
7507,2025-12-13 21:49:12.868433,995.58
5261,2026-01-06 21:49:12.868386,1122.8
4939,2025-12-23 21:49:12.868410,1493.7
2496,2026-02-06 21:49:12.867687,1494.07
524,2026-01-26 21:49:12.868344,3953.9
8650,2026-01-24 21:49:12.868347,4329.97
4761,2026-01-02 21:49:12.868392,688.2
3761,2026-01-27 21:49:12.868343,8749.92
5871,2026-02-15 21:49:12.867665,3774.6
9386,2025-12-20 21:49:12.868417,3936.51
2256,2025-12-28 21:49:12.868398,3060.66
6625,2026-02-25 21:49:12.867628,12109.12
5878,2025-12-24 21:49:12.868408,1246.6
3640,2025-12-18 21:49:12.868422,5283.38
3675,2025-12-14 21:49:12.868431,955.65
9267,2026-01-06 21:49:12.868386,2552.35
5946,2026-01-29 21:49:12.868339,6844.36
7700,2026-02-14 21:49:12.867668,2901.85
1060,2026-01-17 21:49:12.868362,2044.73
5256,2025-12-17 21:49:12.868424,374.91
350,2025-12-30 21:49:12.868396,614.77
6862,2026-02-08 21:49:12.867682,6411.34
8541,2025-12-06 21:49:12.868441,876.81
9076,2025-12-10 21:49:12.868437,2009.39
727,2025-12-28 21:49:12.868398,1328.69
304,2026-02-26 21:49:12.867622,1282.77
713,2026-02-03 21:49:12.867694,1535.62
9783,2026-01-29 21:49:12.868339,1395.62
6658,2026-02-19 21:49:12.867653,3915.04
4179,2026-02-13 21:49:12.867671,4879.23
8680,2026-01-31 21:49:12.868333,3262.38
6115,2026-01-27 21:49:12.868343,3963.84
4799,2026-02-24 21:49:12.867630,6430.25
5463,2025-12-06 21:49:12.868441,1716.26
6995,2026-02-25 21:49:12.867628,2654.11
5109,2026-01-10 21:49:12.868378,2302.07
6140,2026-02-25 21:49:12.867628,5875.14
6153,2026-01-14 21:49:12.868369,2933.1
6550,2026-01-16 21:49:12.868364,2010.34
9711,2026-01-20 21:49:12.868355,3055.3
2075,2026-02-18 21:49:12.867658,7603.21
8974,2025-12-12 21:49:12.868434,6835.18
6205,2026-01-21 21:49:12.868352,5242.24
9718,2025-12-20 21:49:12.868417,1628.67
3710,2026-02-09 21:49:12.867679,7153.49
8036,2026-02-16 21:49:12.867663,4324.87
2703,2025-12-15 21:49:12.868430,2063.83
1008,2025-12-13 21:49:12.868433,5573.87
8246,2025-12-24 21:49:12.868408,1530.52
2207,2026-02-25 21:49:12.867628,3569.69
2249,2025-12-27 21:49:12.868402,3166.38
7213,2026-01-10 21:49:12.868378,2964.27
1146,2026-02-05 21:49:12.867689,8211.29
1330,2026-02-17 21:49:12.867660,2185.29
2405,2025-12-22 21:49:12.868413,2552.11
5491,2026-01-17 21:49:12.868362,1407.1
9963,2026-02-15 21:49:12.867665,2675.32
104,2026-01-11 21:49:12.868375,1522.59
7219,2026-01-28 21:49:12.868341,8807.34
9551,2025-12-07 21:49:12.868440,2773.35
7036,2025-12-06 21:49:12.868441,5587.88
6414,2026-01-10 21:49:12.868378,626.79
7416,2026-01-12 21:49:12.868373,1467.13
6115,2026-02-26 21:49:12.867622,3845.93
298,2026-01-04 21:49:12.868389,3901.8
4999,2026-01-31 21:49:12.868333,6556.66
7749,2026-02-04 21:49:12.867692,3711.38
2916,2025-12-11 21:49:12.868435,1928.92
201,2026-01-10 21:49:12.868378,1712.9
9565,2026-01-12 21:49:12.868373,2658.92
6632,2026-02-15 21:49:12.867665,3955.94
7784,2026-01-05 21:49:12.868388,4240.82
8376,2025-12-12 21:49:12.868434,3592.37
6293,2025-12-12 21:49:12.868434,5528.57
5528,2026-02-25 21:49:12.867628,2762.23
1410,2026-02-08 21:49:12.867682,2490.13
4133,2026-01-27 21:49:12.868343,1289.82
2924,2026-01-12 21:49:12.868373,5325.55
7203,2026-01-03 21:49:12.868391,826.18
2516,2026-03-01 21:49:12.867589,5749.63
5483,2025-12-28 21:49:12.868398,5822.23
6110,2025-12-30 21:49:12.868396,8845.66
6132,2026-01-11 21:49:12.868375,1427.34
1939,2026-01-01 21:49:12.868393,2247.91
177,2025-12-22 21:49:12.868413,1072.15
4737,2025-12-31 21:49:12.868395,1469.66
6623,2026-02-20 21:49:12.867645,1134.43
4936,2025-12-08 21:49:12.868439,3871.53
8839,2026-01-08 21:49:12.868383,4331.78
9531,2026-01-06 21:49:12.868386,3171.39
2787,2026-02-22 21:49:12.867636,2463.71
7769,2026-02-23 21:49:12.867633,2637.92
2662,2026-02-15 21:49:12.867665,7892.76
1081,2026-01-06 21:49:12.868386,1685.94
1962,2025-12-06 21:49:12.868441,4969.64
1624,2025-12-13 21:49:12.868433,2121.1
8743,2026-01-09 21:49:12.868380,1295.84
8935,2025-12-11 21:49:12.868435,1078.87
1608,2026-02-17 21:49:12.867660,2452.1
7237,2026-01-13 21:49:12.868371,2807.47
4924,2025-12-20 21:49:12.868417,7947.98
5486,2026-01-12 21:49:12.868373,3157.06
3401,2026-02-23 21:49:12.867633,3041.68
3137,2026-03-02 21:49:12.866965,2035.4
8585,2025-12-20 21:49:12.868417,2234.07
6329,2025-12-13 21:49:12.868433,1676.75
7258,2026-02-25 21:49:12.867628,4721.56
6962,2025-12-31 21:49:12.868395,877.96
9133,2026-01-11 21:49:12.868375,1324.76
5380,2025-12-16 21:49:12.868426,1150.05
1644,2025-12-26 21:49:12.868403,1939.57
5761,2025-12-29 21:49:12.868397,2111.01
9592,2025-12-08 21:49:12.868439,7217.93
5554,2025-12-09 21:49:12.868438,2122.07
335,2026-01-14 21:49:12.868369,4158.88
1669,2026-01-06 21:49:12.868386,1262.14
9932,2026-01-30 21:49:12.868337,2031.55
6634,2025-12-27 21:49:12.868402,2480.43
2002,2026-01-21 21:49:12.868352,1709.65
4014,2026-01-29 21:49:12.868339,4902.67
8940,2026-01-26 21:49:12.868344,2455.54
9876,2026-02-16 21:49:12.867663,2855.17
8041,2026-02-10 21:49:12.867677,4368.29
2445,2026-01-14 21:49:12.868369,1450.5
4845,2025-12-12 21:49:12.868434,1582.49
1620,2026-01-24 21:49:12.868347,2702.87
9243,2025-12-11 21:49:12.868435,940.55
6810,2026-01-27 21:49:12.868343,873.88
7045,2025-12-15 21:49:12.868430,8406.88
7929,2025-12-22 21:49:12.868413,1630.58
3212,2025-12-24 21:49:12.868408,2616.79
1464,2026-02-10 21:49:12.867677,3369.99
4275,2025-12-23 21:49:12.868410,534.58
7310,2026-01-30 21:49:12.868337,287.27
4103,2026-01-24 21:49:12.868347,1915.08
4252,2026-02-23 21:49:12.867633,3558.67
7600,2026-02-11 21:49:12.867675,2749.11
3770,2025-12-12 21:49:12.868434,1502.79
6538,2026-02-18 21:49:12.867658,6078.39
9341,2025-12-06 21:49:12.868441,3172.17
3345,2026-01-03 21:49:12.868391,820.23
4199,2026-01-30 21:49:12.868337,4044.43
6382,2025-12-10 21:49:12.868437,1432.03
8770,2026-01-17 21:49:12.868362,2195.8
5521,2025-12-15 21:49:12.868430,9092.61
962,2025-12-12 21:49:12.868434,1644.02
4995,2026-01-03 21:49:12.868391,2142.98
4332,2026-01-23 21:49:12.868348,10283.27
5444,2026-02-24 21:49:12.867630,7963.73
6763,2025-12-28 21:49:12.868398,7100.67
8392,2025-12-13 21:49:12.868433,3631.03
689,2026-01-17 21:49:12.868362,1348.35
7787,2026-02-27 21:49:12.867618,2768.39
1492,2025-12-10 21:49:12.868437,4205.53
9036,2025-12-15 21:49:12.868430,2467.97
2975,2026-02-23 21:49:12.867633,3748.06
834,2026-02-08 21:49:12.867682,2433.67
5543,2026-02-08 21:49:12.867682,8257.14
5610,2026-02-06 21:49:12.867687,210.0
7591,2025-12-26 21:49:12.868403,1059.74
510,2025-12-03 21:49:12.868445,1311.99
1997,2025-12-13 21:49:12.868433,6354.94
2481,2026-01-25 21:49:12.868345,4104.74
1530,2025-12-08 21:49:12.868439,957.47
4122,2025-12-30 21:49:12.868396,1010.36
5166,2026-01-25 21:49:12.868345,4076.19
2888,2026-02-05 21:49:12.867689,3929.88
6589,2026-01-20 21:49:12.868355,2676.61
3349,2025-12-20 21:49:12.868417,4143.6
5942,2026-01-04 21:49:12.868389,6565.26
7376,2026-02-03 21:49:12.867694,1529.44
6912,2026-01-15 21:49:12.868366,4045.34
2376,2026-01-07 21:49:12.868385,3774.66
9563,2026-01-29 21:49:12.868339,1821.46
6523,2026-02-07 21:49:12.867684,2086.57
1654,2026-02-05 21:49:12.867689,2977.12
9994,2026-02-22 21:49:12.867636,11666.28
204,2026-02-11 21:49:12.867675,4865.45
5746,2025-12-15 21:49:12.868430,1747.26
295,2026-01-01 21:49:12.868393,3137.2
8325,2026-02-04 21:49:12.867692,2602.82
988,2026-02-19 21:49:12.867653,1789.19
7512,2026-03-02 21:49:12.866965,5593.43
208,2026-01-15 21:49:12.868366,2117.75
692,2026-01-30 21:49:12.868337,3171.13
848,2025-12-17 21:49:12.868424,3480.74
171,2026-01-12 21:49:12.868373,1375.31
3571,2026-01-26 21:49:12.868344,5195.71
7165,2026-01-29 21:49:12.868339,1418.34
2775,2026-01-17 21:49:12.868362,339.24
8037,2026-01-14 21:49:12.868369,2994.08
3386,2025-12-06 21:49:12.868441,8044.28
8483,2025-12-21 21:49:12.868415,5430.45
6428,2026-02-18 21:49:12.867658,2175.26
22,2026-01-16 21:49:12.868364,1374.4
9678,2025-12-09 21:49:12.868438,4144.0
424,2026-01-07 21:49:12.868385,2149.88
91,2025-12-07 21:49:12.868440,1285.6
3886,2025-12-26 21:49:12.868403,3057.63
3114,2026-01-07 21:49:12.868385,4071.07
7589,2026-01-15 21:49:12.868366,2163.04
9070,2025-12-29 21:49:12.868397,3900.32
6038,2025-12-31 21:49:12.868395,6283.44
3171,2026-02-14 21:49:12.867668,1928.72
8935,2026-02-05 21:49:12.867689,1136.35
9018,2026-01-07 21:49:12.868385,7152.41
926,2025-12-03 21:49:12.868445,4830.8
829,2025-12-18 21:49:12.868422,1578.13
7542,2025-12-23 21:49:12.868410,4546.91
2757,2026-01-03 21:49:12.868391,2116.77
6693,2026-02-02 21:49:12.867696,480.89
8623,2025-12-24 21:49:12.868408,1045.76
4395,2025-12-14 21:49:12.868431,4055.34
1277,2026-02-01 21:49:12.867714,4576.55
2070,2025-12-22 21:49:12.868413,2449.94
7787,2026-01-24 21:49:12.868347,3073.04
4332,2025-12-26 21:49:12.868403,7921.26
2648,2025-12-04 21:49:12.868444,1651.86
2637,2026-02-25 21:49:12.867628,9504.21
7522,2026-02-14 21:49:12.867668,2489.16
7588,2025-12-11 21:49:12.868435,3535.43
3342,2025-12-25 21:49:12.868406,1924.05
9819,2026-01-26 21:49:12.868344,8441.69
7182,2025-12-08 21:49:12.868439,1995.16
643,2026-02-28 21:49:12.867612,3107.68
5212,2026-02-27 21:49:12.867618,3625.62
98,2025-12-13 21:49:12.868433,4314.44
5287,2025-12-05 21:49:12.868443,2115.87
873,2026-02-25 21:49:12.867628,619.8
4551,2025-12-14 21:49:12.868431,7358.9
1629,2026-02-03 21:49:12.867694,2287.38
6111,2025-12-22 21:49:12.868413,4824.72
3208,2026-01-24 21:49:12.868347,746.68
7749,2025-12-06 21:49:12.868441,4922.19
1932,2026-02-06 21:49:12.867687,1309.24
4291,2026-02-22 21:49:12.867636,1860.26
6774,2026-01-17 21:49:12.868362,3794.32
7615,2026-01-28 21:49:12.868341,3629.58
990,2025-12-29 21:49:12.868397,7557.53
8390,2025-12-10 21:49:12.868437,1851.84
2452,2025-12-11 21:49:12.868435,4327.78
3475,2025-12-20 21:49:12.868417,6068.81
7953,2026-01-09 21:49:12.868380,2284.06
872,2026-02-20 21:49:12.867645,5643.89
2711,2025-12-16 21:49:12.868426,2401.39
6256,2026-02-24 21:49:12.867630,2311.36
1559,2026-01-19 21:49:12.868357,542.53
4418,2026-01-09 21:49:12.868380,2000.26
772,2026-03-01 21:49:12.867589,5515.9
557,2026-02-17 21:49:12.867660,4682.69
9497,2025-12-06 21:49:12.868441,1390.27
1609,2026-01-12 21:49:12.868373,3619.29
8728,2026-01-17 21:49:12.868362,5235.74
2114,2026-01-09 21:49:12.868380,5239.45
99,2026-01-27 21:49:12.868343,2934.04
5408,2025-12-25 21:49:12.868406,5677.8
9815,2025-12-14 21:49:12.868431,10198.9
6230,2025-12-29 21:49:12.868397,4788.73
2615,2026-01-09 21:49:12.868380,3701.53
3539,2025-12-06 21:49:12.868441,3354.35
9579,2026-02-01 21:49:12.867714,4953.57
8189,2026-01-23 21:49:12.868348,965.33
3875,2026-01-30 21:49:12.868337,5603.14
42,2026-01-03 21:49:12.868391,1656.03
9525,2026-01-22 21:49:12.868350,8355.98
6912,2026-01-22 21:49:12.868350,6045.77
7649,2026-02-23 21:49:12.867633,2045.58
7140,2026-02-10 21:49:12.867677,2144.23
5745,2026-02-02 21:49:12.867696,3046.22
1482,2026-02-15 21:49:12.867665,5287.07
8029,2025-12-04 21:49:12.868444,2093.89
7118,2026-02-02 21:49:12.867696,3542.18
8625,2026-02-05 21:49:12.867689,4772.02
5351,2026-01-18 21:49:12.868359,2083.62
8347,2026-01-27 21:49:12.868343,6625.82
340,2026-01-03 21:49:12.868391,1561.7
206,2025-12-21 21:49:12.868415,4375.19
5707,2026-02-06 21:49:12.867687,10901.74
2675,2026-03-02 21:49:12.866965,9993.26
7191,2025-12-30 21:49:12.868396,2117.42
9163,2026-01-16 21:49:12.868364,3767.56
6088,2025-12-18 21:49:12.868422,4418.62
4209,2025-12-17 21:49:12.868424,2500.36
3553,2026-01-03 21:49:12.868391,2940.34
7407,2026-02-25 21:49:12.867628,1487.51
9055,2026-01-16 21:49:12.868364,1689.89
7942,2025-12-22 21:49:12.868413,1605.08
7263,2025-12-31 21:49:12.868395,3348.01
8950,2025-12-12 21:49:12.868434,2787.07
5176,2026-01-28 21:49:12.868341,4350.28
1112,2026-02-07 21:49:12.867684,3987.17
2380,2025-12-24 21:49:12.868408,2554.14
8631,2025-12-05 21:49:12.868443,2748.44
8952,2025-12-13 21:49:12.868433,3780.72
5280,2026-02-08 21:49:12.867682,5452.35
8050,2026-03-01 21:49:12.867589,595.64
877,2026-01-27 21:49:12.868343,2557.17
8277,2026-01-26 21:49:12.868344,2462.62
269,2026-01-28 21:49:12.868341,6103.5
1101,2026-01-13 21:49:12.868371,1570.2
4670,2026-01-15 21:49:12.868366,1745.26
2379,2026-02-19 21:49:12.867653,1522.52
9713,2026-01-31 21:49:12.868333,1469.49
7098,2026-02-22 21:49:12.867636,2062.28
7484,2025-12-17 21:49:12.868424,1440.59
558,2026-01-31 21:49:12.868333,1716.77
5420,2026-01-23 21:49:12.868348,3930.15
3980,2026-01-31 21:49:12.868333,3678.32
7699,2026-02-12 21:49:12.867673,1514.86
2146,2026-01-06 21:49:12.868386,10039.74
4227,2025-12-25 21:49:12.868406,3426.43
9249,2026-02-10 21:49:12.867677,4916.97
1362,2026-02-28 21:49:12.867612,4105.65
8668,2025-12-15 21:49:12.868430,2190.55
5342,2025-12-19 21:49:12.868419,4438.95
3849,2026-02-05 21:49:12.867689,272.5
3099,2025-12-13 21:49:12.868433,4182.66
7284,2026-01-26 21:49:12.868344,2273.81
2093,2026-01-13 21:49:12.868371,5330.98
3699,2026-02-09 21:49:12.867679,4545.45
4372,2026-02-16 21:49:12.867663,2833.68
9670,2026-02-23 21:49:12.867633,872.24
434,2025-12-08 21:49:12.868439,2964.85
7512,2026-01-10 21:49:12.868378,4771.27
1050,2026-02-04 21:49:12.867692,4471.87
2637,2026-01-13 21:49:12.868371,13224.37
2507,2026-01-13 21:49:12.868371,2678.07
1080,2025-12-07 21:49:12.868440,3789.3
2142,2026-02-25 21:49:12.867628,372.46
2930,2025-12-07 21:49:12.868440,7547.55
3160,2026-01-26 21:49:12.868344,6241.64
8733,2025-12-26 21:49:12.868403,1403.67
2194,2026-01-24 21:49:12.868347,1107.71
2988,2025-12-05 21:49:12.868443,948.75
4645,2026-01-27 21:49:12.868343,1072.71
4357,2026-02-01 21:49:12.867714,6408.39
5784,2026-02-16 21:49:12.867663,2065.29
8635,2026-01-18 21:49:12.868359,2341.69
194,2026-01-30 21:49:12.868337,1270.38
816,2026-02-22 21:49:12.867636,1273.46
8028,2025-12-06 21:49:12.868441,5698.03
6839,2026-02-08 21:49:12.867682,2612.49
2482,2026-02-27 21:49:12.867618,3593.24
2001,2025-12-08 21:49:12.868439,3506.07
2082,2026-02-09 21:49:12.867679,4999.52
4036,2026-01-15 21:49:12.868366,3810.91
5928,2026-02-02 21:49:12.867696,2024.86
3038,2026-01-02 21:49:12.868392,4497.4
7067,2026-01-28 21:49:12.868341,1795.55
965,2025-12-14 21:49:12.868431,2909.97
2957,2025-12-16 21:49:12.868426,2665.94
581,2026-01-13 21:49:12.868371,1644.34
2424,2026-01-21 21:49:12.868352,2020.44
1920,2026-01-14 21:49:12.868369,1145.15
3057,2025-12-26 21:49:12.868403,2187.21
4352,2026-01-21 21:49:12.868352,1136.84
8366,2026-02-08 21:49:12.867682,2817.48
7394,2025-12-27 21:49:12.868402,532.42
4552,2026-01-19 21:49:12.868357,5148.69
2948,2025-12-06 21:49:12.868441,1528.5
6542,2026-02-06 21:49:12.867687,7998.99
1939,2026-02-12 21:49:12.867673,1289.21
434,2026-01-10 21:49:12.868378,4923.65
4737,2025-12-24 21:49:12.868408,1439.52
9283,2025-12-15 21:49:12.868430,2053.48
8173,2026-01-25 21:49:12.868345,3321.22
182,2026-02-09 21:49:12.867679,4923.08
1734,2026-02-16 21:49:12.867663,5609.26
4221,2025-12-12 21:49:12.868434,3192.71
1614,2026-01-24 21:49:12.868347,4786.95
5492,2025-12-15 21:49:12.868430,1414.29
810,2025-12-25 21:49:12.868406,4008.81
4745,2026-01-15 21:49:12.868366,2517.79
5374,2025-12-16 21:49:12.868426,1279.14
7824,2026-02-06 21:49:12.867687,802.77
686,2025-12-05 21:49:12.868443,977.9
4360,2025-12-31 21:49:12.868395,3807.74
9311,2026-02-15 21:49:12.867665,3320.63
6687,2026-01-16 21:49:12.868364,3453.38
1806,2026-02-01 21:49:12.867714,2401.74
7438,2025-12-31 21:49:12.868395,3952.99
4806,2026-02-25 21:49:12.867628,3437.72
1821,2026-02-11 21:49:12.867675,1752.96
541,2025-12-07 21:49:12.868440,9064.59
34,2026-02-19 21:49:12.867653,5453.68
4564,2026-02-14 21:49:12.867668,1899.22
388,2026-01-22 21:49:12.868350,1494.74
4700,2026-01-24 21:49:12.868347,7132.04
5244,2025-12-27 21:49:12.868402,8284.94
7456,2026-01-12 21:49:12.868373,5392.27
353,2026-01-28 21:49:12.868341,1317.97
1757,2026-01-18 21:49:12.868359,3279.45
7578,2025-12-08 21:49:12.868439,2170.43
968,2026-02-03 21:49:12.867694,6149.37
1749,2026-01-04 21:49:12.868389,1110.74
6554,2026-01-14 21:49:12.868369,2345.77
7211,2026-01-14 21:49:12.868369,2321.56
8666,2026-01-21 21:49:12.868352,1720.15
1599,2026-02-10 21:49:12.867677,4197.39
3271,2026-02-11 21:49:12.867675,2951.87
1204,2026-01-24 21:49:12.868347,2268.37
119,2026-02-24 21:49:12.867630,4793.38
5283,2026-02-04 21:49:12.867692,2348.99
9565,2026-01-23 21:49:12.868348,3431.94
7574,2025-12-22 21:49:12.868413,721.23
484,2026-01-28 21:49:12.868341,985.82
7003,2025-12-28 21:49:12.868398,4934.43
7017,2025-12-19 21:49:12.868419,3356.19
7403,2026-01-20 21:49:12.868355,2378.21
1070,2025-12-18 21:49:12.868422,3261.65
1058,2026-01-21 21:49:12.868352,3320.48
7134,2026-02-23 21:49:12.867633,4116.61
5265,2025-12-24 21:49:12.868408,6954.87
3848,2025-12-20 21:49:12.868417,1059.03
2518,2026-02-16 21:49:12.867663,2214.97
1696,2026-02-05 21:49:12.867689,1748.58
2162,2026-01-25 21:49:12.868345,1203.29
5062,2025-12-07 21:49:12.868440,7498.2
1989,2026-02-13 21:49:12.867671,7336.4
3424,2025-12-13 21:49:12.868433,6637.19
3146,2026-02-17 21:49:12.867660,5299.37
4645,2026-01-09 21:49:12.868380,1205.04
1055,2026-01-01 21:49:12.868393,4429.13
6490,2026-03-01 21:49:12.867589,961.17
1443,2026-02-16 21:49:12.867663,1927.04
4123,2026-01-03 21:49:12.868391,2302.37
5184,2026-01-02 21:49:12.868392,6762.56
82,2025-12-27 21:49:12.868402,2615.39
8449,2026-02-05 21:49:12.867689,4076.85
1233,2025-12-22 21:49:12.868413,4370.54
3271,2026-01-10 21:49:12.868378,3199.77
4297,2026-02-08 21:49:12.867682,4243.61
27,2026-02-14 21:49:12.867668,4294.69
6858,2026-01-03 21:49:12.868391,3751.74
4596,2026-02-17 21:49:12.867660,1547.9
7288,2025-12-21 21:49:12.868415,2379.86
6075,2026-01-20 21:49:12.868355,5029.5
1272,2026-01-12 21:49:12.868373,8350.54
1622,2026-02-23 21:49:12.867633,7692.08
2376,2026-01-09 21:49:12.868380,5393.14
4122,2025-12-19 21:49:12.868419,1425.61
5383,2026-01-30 21:49:12.868337,3216.88
1337,2025-12-12 21:49:12.868434,3323.41
8665,2026-02-15 21:49:12.867665,2356.85
5974,2026-02-20 21:49:12.867645,2827.56
5947,2026-01-01 21:49:12.868393,1983.38
896,2026-01-24 21:49:12.868347,3371.08
2300,2025-12-31 21:49:12.868395,5516.33
4724,2025-12-15 21:49:12.868430,419.42
7731,2026-02-25 21:49:12.867628,275.68
8037,2025-12-13 21:49:12.868433,3093.71
8907,2025-12-03 21:49:12.868445,1686.76
4142,2025-12-15 21:49:12.868430,2755.38
6658,2026-01-15 21:49:12.868366,2562.65
719,2026-02-23 21:49:12.867633,5772.61
5280,2026-02-21 21:49:12.867640,6030.6
6857,2025-12-11 21:49:12.868435,2612.28
4011,2026-01-02 21:49:12.868392,1963.19
8870,2025-12-29 21:49:12.868397,3535.86
1342,2025-12-29 21:49:12.868397,3073.44
3611,2025-12-27 21:49:12.868402,2340.24
9330,2026-01-20 21:49:12.868355,3024.19
1614,2025-12-03 21:49:12.868445,6219.17
2207,2025-12-07 21:49:12.868440,2268.49
1524,2026-02-05 21:49:12.867689,5641.24
5636,2026-01-30 21:49:12.868337,3013.83
487,2026-02-22 21:49:12.867636,673.95
7222,2026-02-23 21:49:12.867633,5507.52
8784,2026-01-03 21:49:12.868391,1874.85
1594,2025-12-17 21:49:12.868424,2029.65
5045,2026-02-03 21:49:12.867694,960.96
3518,2025-12-15 21:49:12.868430,5113.26
3331,2025-12-11 21:49:12.868435,2001.92
9154,2025-12-05 21:49:12.868443,3718.05
634,2025-12-16 21:49:12.868426,2486.42
1411,2026-02-16 21:49:12.867663,2191.69
9476,2026-02-26 21:49:12.867622,4912.68
7997,2026-01-17 21:49:12.868362,3264.69
2338,2025-12-22 21:49:12.868413,2543.91
9018,2026-02-05 21:49:12.867689,4441.39
4539,2025-12-06 21:49:12.868441,2922.83
9321,2026-01-18 21:49:12.868359,3743.2
2496,2025-12-25 21:49:12.868406,1485.3
2604,2025-12-19 21:49:12.868419,4351.66
1034,2025-12-30 21:49:12.868396,2909.42
1190,2025-12-26 21:49:12.868403,1440.93
3883,2026-02-18 21:49:12.867658,4483.15
7453,2025-12-14 21:49:12.868431,2952.27
3646,2026-02-24 21:49:12.867630,2858.48
6266,2026-01-19 21:49:12.868357,1486.97
4145,2026-01-14 21:49:12.868369,3456.74
111,2025-12-25 21:49:12.868406,4214.86
1073,2026-01-18 21:49:12.868359,5194.48
4266,2026-03-01 21:49:12.867589,1325.32
5970,2025-12-09 21:49:12.868438,4814.13
2318,2026-02-11 21:49:12.867675,1835.37
815,2025-12-25 21:49:12.868406,2881.01
412,2026-02-18 21:49:12.867658,3213.58
3023,2025-12-21 21:49:12.868415,2711.76
8798,2025-12-12 21:49:12.868434,1569.18
994,2026-01-04 21:49:12.868389,1985.0
4649,2026-02-22 21:49:12.867636,3790.48
2728,2025-12-09 21:49:12.868438,3036.76
4135,2026-02-23 21:49:12.867633,1831.73
1314,2026-02-08 21:49:12.867682,5504.63
199,2025-12-23 21:49:12.868410,7123.03
2847,2026-02-22 21:49:12.867636,2970.37
7036,2025-12-04 21:49:12.868444,7221.63
1620,2025-12-28 21:49:12.868398,2308.22
4436,2026-01-20 21:49:12.868355,7233.99
2592,2026-01-23 21:49:12.868348,5733.69
8685,2026-02-15 21:49:12.867665,3058.05
8451,2026-02-20 21:49:12.867645,1465.17
9256,2026-01-16 21:49:12.868364,2246.98
3146,2026-02-14 21:49:12.867668,4979.24
5649,2025-12-30 21:49:12.868396,2489.2
130,2026-01-27 21:49:12.868343,2675.38
7738,2025-12-24 21:49:12.868408,6801.4
86,2026-01-06 21:49:12.868386,1237.04
9715,2026-01-09 21:49:12.868380,2220.2
8766,2025-12-26 21:49:12.868403,3472.21
7683,2026-01-06 21:49:12.868386,1280.55
3405,2025-12-20 21:49:12.868417,1081.19
1537,2026-03-01 21:49:12.867589,6073.74
2810,2025-12-26 21:49:12.868403,843.02
3944,2026-02-08 21:49:12.867682,5397.59
3923,2026-01-18 21:49:12.868359,2245.78
8266,2026-02-03 21:49:12.867694,904.28
9780,2026-02-01 21:49:12.867714,1923.29
